split,line_no,segment_id,duration_seconds,start_time,end_time,text_len,word_count,english_token_count,number_count,cs_terms_count,cs_terms_count_given,cs_terms_list_size,topic,audio_present,has_original_video_link,has_original_video_title,suspect,suspect_reasons,segment_text_preview,cs_terms_preview
train,90,Med_CS-1016-5,7.0,1781493000000.0,1781493360000.0,86,21,27,0,1,1,1,Pathology & Pathogens,True,True,True,True,duration_mismatch_start_end_gt_1s,Và cho dù là bệnh Basedow hay bú giáp nhân độc thì tỷ lệ gặp ở nữ giới thường cao hơn.,Basedow
train,91,Med_CS-1017-2,8.0,1781482380000.0,1781482800000.0,180,36,63,0,1,1,1,Medical Sciences,True,True,True,True,duration_mismatch_start_end_gt_1s,"Một trong những nguyên nhân phổ biến nhất của bệnh cường giáp là bệnh Graves, một rối loạn tự miễn khiến hệ miễn dịch tấn công tuyến giáp, kích thích nó sản xuấ",hormone
train,92,Med_CS-1019-18,11.0,1781505300000.0,1781505900000.0,214,46,65,1,1,1,1,Medical Sciences,True,True,True,True,duration_mismatch_start_end_gt_1s,"Người ta thử cái này trong vòng 4 tháng được đăng ở trong tờ Annals of Internal Medicine thì thấy cái thận tốt hơn, không bị suy thêm nữa. Và cái cái cái nước c",albumin
train,93,Med_CS-101_2-1,7.0,1781483640000.0,1781484060000.0,115,27,35,4,1,1,1,Diagnostics,True,True,True,True,duration_mismatch_start_end_gt_1s,"Cách làm như sau: lấy 5 đến 10 giờ lá lốt khô, tương đương 15-30 Gram lá tươi, cho vào ấm sắc với hai bát nước đầy.",Gram
train,94,Med_CS-101_2-3,7.0,1781487540000.0,1781487960000.0,130,31,45,1,1,1,1,Diagnostics,True,True,True,True,duration_mismatch_start_end_gt_1s,Ngay cả ăn lá lốt như rau cũng chỉ nên ở mức vừa phải. Người bình thường chỉ nên ăn khoảng 50 Gram lá lốt tươi mỗi ngày là tối đa.,Gram
train,95,Med_CS-1020-8,9.0,1781490480000.0,1781490960000.0,119,24,40,0,1,1,1,Medical Sciences,True,True,True,True,duration_mismatch_start_end_gt_1s,"leptin là một hóc môn giúp điều chỉnh cân bằng cảm giác ăn. Cortisol, hóc môn chống stress, kháng viêm và chống dị ứng.",leptin
train,96,Med_CS-1022-17,12.0,1781497020000.0,1781497680000.0,123,25,31,3,1,1,1,Medical Sciences,True,True,True,True,duration_mismatch_start_end_gt_1s,"Nüchtern oder Nüchternwert là chỉ số glucose lúc đói, khoảng 8 tiếng chưa ăn, nó sẽ rơi vào khoảng từ 80 cho đến 120 mg/dl.",glucose
train,97,Med_CS-1022-8,11.0,1781488980000.0,1781489580000.0,185,39,59,0,1,1,1,Pathology & Pathogens,True,True,True,True,duration_mismatch_start_end_gt_1s,"Tiểu đường loại một là sự thiếu insulin tuyệt đối. Nguyên nhân tự miễn, ví dụ như là do virus hoặc là không rõ nguyên nhân. Thường là những người trẻ sẽ bị mắc ",virus
train,98,Med_CS-1023-3,13.0,1781483460000.0,1781484180000.0,195,38,61,0,1,1,1,Medical Sciences,True,True,True,True,duration_mismatch_start_end_gt_1s,"Beta-glucan là gì? Beta-glucan là một chuỗi các phân tử glucose có tác dụng phòng chống nhiễm trùng, chữa lành vết thương, tăng cường sức đề kháng, miễn dịch củ",glucose
train,99,Med_CS-1024-3,13.0,1781483520000.0,1781484240000.0,195,38,61,0,1,1,1,Medical Sciences,True,True,True,True,duration_mismatch_start_end_gt_1s,"Beta-glucan là gì? Beta-glucan là một chuỗi các phân tử glucose có tác dụng phòng chống nhiễm trùng, chữa lành vết thương, tăng cường sức đề kháng, miễn dịch củ",glucose
train,100,Med_CS-1024-9,13.0,1781487960000.0,1781488680000.0,221,46,73,0,1,1,1,Pathology & Pathogens,True,True,True,True,duration_mismatch_start_end_gt_1s,"Đối với phụ nữ mang thai, beta-glucan giúp tăng cường hệ thống miễn dịch, phòng chống nhiễm trùng vi khuẩn, virus, bảo vệ mẹ bầu khỏi các tác nhân gây bệnh thôn",virus
train,101,Med_CS-1028-1,11.0,1781486940000.0,1781487540000.0,165,36,53,0,1,1,1,Medical Sciences,True,True,True,True,duration_mismatch_start_end_gt_1s,"Y học hiện đại đã có thực nghiệm ở ruột thỏ cô lập và nhận thấy thành phần của dây đau xương chứa histamin, acetylcholin có thể ức chế hoạt tính gây co thắt cơ ",acetylcholin
train,102,Med_CS-103-12,4.0,1781485200000.0,1781485440000.0,92,21,29,0,1,1,1,Nutrition,True,True,True,True,duration_mismatch_start_end_gt_1s,"Diễn ra ở ti thể, bắt đầu khi axit béo được hoạt hóa và vận chuyển vào ti thể bởi carnitine.",carnitin
train,103,Med_CS-103-2,3.0,1781481840000.0,1781482020000.0,84,18,29,0,1,1,1,Medical Sciences,True,True,True,True,duration_mismatch_start_end_gt_1s,"Mở đầu, lipid là nguồn năng lượng khổng lồ nhưng phải học cách mở két mới dùng được.",lipid
train,104,Med_CS-103-30,4.0,1781490180000.0,1781490420000.0,85,18,25,0,1,1,1,Nutrition,True,True,True,True,duration_mismatch_start_end_gt_1s,"Khi đói lâu ngày hoặc khi thiếu inulin, đặc biệt trong đái tháo đường tai một, cơ thể",inulin
train,105,Med_CS-103-40,3.0,1781492280000.0,1781492460000.0,69,15,22,0,1,1,1,Medical Sciences,True,True,True,True,duration_mismatch_start_end_gt_1s,"glucose không vào được tế bào cơ thể, tưởng bị đói tăng phân giải mỡ.",glucose
train,106,Med_CS-103-56,3.0,1781495700000.0,1781495880000.0,66,16,24,0,1,1,1,Medical Sciences,True,True,True,True,duration_mismatch_start_end_gt_1s,Kết luận: hiểu lipid là hiểu sự lựa chọn giữa e dự trữ và sử dụng.,lipid
train,107,Med_CS-103-57,3.0,1781495880000.0,1781496060000.0,56,12,17,0,1,1,1,Nutrition,True,True,True,True,duration_mismatch_start_end_gt_1s,"Khi no, inulin cao, tổng hợp axit béo dự trữ năng lượng.",inulin
train,108,Med_CS-103-63,5.0,1781497140000.0,1781497440000.0,114,25,37,0,1,1,1,Medical Sciences,True,True,True,True,duration_mismatch_start_end_gt_1s,"Đây là cách cơ thể duy trì sự sống khi glucose không sẵn sàng, nhưng cũng là con dao hai lưỡi nếu thiếu kiểm soát.",glucose
train,109,Med_CS-1030-8,16.0,1781495820000.0,1781496720000.0,227,46,69,3,1,1,1,Medical Sciences,True,True,True,True,duration_mismatch_start_end_gt_1s,"Tác dụng miễn dịch, cao ethanol chiết từ cóc kèn leo trên chức năng miễn dịch qua các thông số, hoạt động của tế bào diệt tự nhiên, nhập khẩu, natural killer và",lympho
train,110,Med_CS-1032-1,8.0,1781483400000.0,1781483820000.0,114,26,39,0,1,1,1,Medical Sciences,True,True,True,True,duration_mismatch_start_end_gt_1s,"Riêng lá bồng bồng thì tác động điển hình của một glucosid trợ tim, với hiệu ứng cụ thể là tăng sức co bóp cơ tim.",glucosid
train,111,Med_CS-1034-14,10.0,1781507340000.0,1781507880000.0,137,29,47,0,1,1,1,Medical Sciences,True,True,True,True,duration_mismatch_start_end_gt_1s,"Tuy nhiên, người mắc bệnh tiểu đường có thể ăn gạo lứt và các loại thực phẩm ngũ cốc vì chúng làm giảm dần lượng đường glucose trong máu.",glucose
train,112,Med_CS-1034-15,13.0,1781509440000.0,1781510160000.0,186,38,62,0,1,1,1,Medical Sciences,True,True,True,True,duration_mismatch_start_end_gt_1s,"Vị ngọt của đường mía khiến rất nhiều người thấy đáng nhớ. Mặc dù có tác dụng làm giảm cơn khát, nhưng nó lại chứa hàm lượng glucose, fructose và sucrose có hại",glucose
train,113,Med_CS-1034-2,6.0,1781487060000.0,1781487360000.0,56,10,13,0,1,1,1,Medical Sciences,True,True,True,True,duration_mismatch_start_end_gt_1s,Trong mít có chứa nhiều đường fructose và đường glucose.,glucose
train,114,Med_CS-1037-3,7.0,1781499360000.0,1781499720000.0,79,19,24,0,1,1,1,Medical Sciences,True,True,True,True,duration_mismatch_start_end_gt_1s,Và tác dụng thứ tư đó là tác dụng làm ức chế hấp thụ đường glucose ở ruột. Đấy.,glucose
train,115,Med_CS-1038-1,10.0,1781481600000.0,1781482140000.0,157,35,51,0,1,1,1,Medical Sciences,True,True,True,True,duration_mismatch_start_end_gt_1s,"glutathion, chìa khóa cho sức khỏe và sự trẻ trung. Hãy khám phá những bí mật về chất chống oxy hóa này và tác động đáng kinh ngạc của nó đến cơ thể bạn nhé.",glutathion
train,116,Med_CS-1038-2,8.0,1781484300000.0,1781484720000.0,138,29,45,0,1,1,1,Medical Sciences,True,True,True,True,duration_mismatch_start_end_gt_1s,"Như vậy, glutathion không chỉ là một cái chất chống oxy hóa mạnh mà còn đóng vai trò quan trọng trong nhiều khía cạnh của sức khỏe cơ thể.",glutathion
train,117,Med_CS-1038-3,7.0,1781484780000.0,1781485140000.0,107,25,32,0,1,1,1,Medical Sciences,True,True,True,True,duration_mismatch_start_end_gt_1s,Hãy đảm bảo cung cấp đủ glutathion cho cơ thể để tận hưởng lợi ích của nó cho sức khỏe và sự trẻ trung nhé.,glutathion
train,118,Med_CS-104-1,7.0,1781481840000.0,1781482200000.0,123,27,46,0,1,1,1,Medical Sciences,True,True,True,True,duration_mismatch_start_end_gt_1s,"Chào mọi người. Hôm nay mình sẽ giải đáp một câu hỏi mà nhiều người thắc mắc, aceton có thực sự gây hại cho sức khỏe không?",aceton
train,119,Med_CS-104-2,8.0,1781482260000.0,1781482680000.0,126,28,42,0,1,1,1,Medical Sciences,True,True,True,True,duration_mismatch_start_end_gt_1s,"Trước tiên chúng ta cùng tìm hiểu aceton là gì nhé? Aceton là một dung môi hữu cơ phổ biến, nó không màu và bay hơi rất nhanh.",aceton
train,120,Med_CS-104-4,9.0,1781483640000.0,1781484120000.0,128,30,47,0,1,1,1,Medical Sciences,True,True,True,True,duration_mismatch_start_end_gt_1s,"Nó khá là phổ biến. Bây giờ, hãy nói về tác động ngắn hạn. Nếu bạn tiếp xúc với aceton, bạn có thể bị kích ứng mắt, mũi và họng.",aceton
train,121,Med_CS-104-5,10.0,1781486160000.0,1781486700000.0,137,33,46,0,1,1,1,Medical Sciences,True,True,True,True,duration_mismatch_start_end_gt_1s,"Vậy kết luận là gì? aceton chỉ nguy hiểm ở nồng độ cao. Hãy đảm bảo sử dụng nó một cách an toàn, với hệ thống thông gió tốt và đồ bảo hộ.",aceton
train,122,Med_CS-104-6,7.0,1781486760000.0,1781487120000.0,95,23,32,0,1,1,1,Medical Sciences,True,True,True,True,duration_mismatch_start_end_gt_1s,Và đừng quá lo lắng về việc tiếp xúc với aceton ở mức độ thấp hằng ngày. Cảm ơn các bạn đã xem.,aceton
train,123,Med_CS-1041-1,7.0,1781482260000.0,1781482620000.0,97,21,25,0,1,1,1,Medical Sciences,True,True,True,True,duration_mismatch_start_end_gt_1s,"Xin chào, Felisa đã quay trở lại rồi đây. Mẹ bầu đã được nghe đến chất glycerin bao giờ chưa nhỉ?",glycerin
train,124,Med_CS-1041-2,9.0,1781482620000.0,1781483100000.0,159,35,53,0,1,1,1,Medical Sciences,True,True,True,True,duration_mismatch_start_end_gt_1s,glycerin là một hợp chất tự nhiên có nguồn gốc từ dầu thực vật hoặc là mỡ động vật. Đây là một trong những thành phần chính trong kem dưỡng ẩm và kem dưỡng da.,glycerin
train,125,Med_CS-1041-3,8.0,1781483400000.0,1781483820000.0,124,28,47,0,1,1,1,Medical Sciences,True,True,True,True,duration_mismatch_start_end_gt_1s,"glycerin là một loại chất có tác dụng dưỡng ẩm, giúp kéo nước từ không khí vào lớp ngoài của da đến tầng lớp sâu hơn của da.",glycerin
train,126,Med_CS-1041-4,8.0,1781484420000.0,1781484840000.0,160,34,50,0,1,1,1,Medical Sciences,True,True,True,True,duration_mismatch_start_end_gt_1s,"glycerin được ứng dụng phổ biến trong công nghệ thực phẩm, dược phẩm, đặc biệt là trong công nghệ sản xuất mỹ phẩm như là kem dưỡng da tay hoặc là nước rửa tay.",glycerin
train,127,Med_CS-1041-5,11.0,1781484900000.0,1781485500000.0,141,34,48,0,1,1,1,Medical Sciences,True,True,True,True,duration_mismatch_start_end_gt_1s,"Vậy thì glycerin có công dụng gì? Có bốn công dụng chính mà chúng ta có thể kể đến đó là cấp ẩm cho da, khiến làn da mềm mịn và khỏe đẹp hơn.",glycerin
train,128,Med_CS-1041-6,6.0,1781485920000.0,1781486220000.0,93,21,32,0,1,1,1,Medical Sciences,True,True,True,True,duration_mismatch_start_end_gt_1s,Trở về câu hỏi của đầu bài. Vậy thì liệu chất glycerin này có dùng được cho bà bầu hay không?,glycerin
train,129,Med_CS-1041-7,8.0,1781486760000.0,1781487180000.0,138,32,49,0,1,1,1,Medical Sciences,True,True,True,True,duration_mismatch_start_end_gt_1s,"Và glycerin là thành phần lành tính, nên mẹ bầu có thể yên tâm khi sử dụng nhé. Vậy là video tuần này đã kết thúc. Xin chào và hẹn gặp lại",glycerin
train,130,Med_CS-1042-2,10.0,1781485620000.0,1781486160000.0,178,37,58,0,1,1,1,Medical Sciences,True,True,True,True,duration_mismatch_start_end_gt_1s,"Tại Việt Nam, nhãn hàng Alica đã ứng dụng độc quyền công nghệ của Nhật Bản vào thức uống bổ sung toàn diện Alica colagen NMN chứa hàm lượng NMN cao nhất trên th",colagen
train,131,Med_CS-1044-4,7.0,1781484540000.0,1781484900000.0,104,23,36,0,1,1,1,Medical Sciences,True,True,True,True,duration_mismatch_start_end_gt_1s,"glycin là một loại axit amin khác giúp tiêu hóa, tốt cho thần kinh và có tác dụng chống oxy hóa mạnh mẽ.",glycin
train,132,Med_CS-1049-2,5.0,1781481960000.0,1781482200000.0,55,14,19,0,1,1,1,Pathology & Pathogens,True,True,True,True,duration_mismatch_start_end_gt_1s,"Tại vì là chị cả ấy mà, xét nghiệm các thứ virus với cả",virus
train,133,Med_CS-105-1,6.0,1781481840000.0,1781482140000.0,65,14,23,0,1,1,1,Medical Sciences,True,True,True,True,duration_mismatch_start_end_gt_1s,Hãy tưởng tượng một chai acetone để mở trên bàn làm việc của bạn.,aceton
train,134,Med_CS-105-10,9.0,1781488620000.0,1781489100000.0,128,29,44,0,1,1,1,Medical Sciences,True,True,True,True,duration_mismatch_start_end_gt_1s,"Tiếp xúc với nồng độ cao hơi aceton có thể dẫn đến nhiều vấn đề sức khỏe ngắn hạn khác nhau, như đau đầu, chóng mặt và buồn nôn.",aceton
train,135,Med_CS-105-11,9.0,1781489880000.0,1781490360000.0,144,31,53,0,1,1,1,Medical Sciences,True,True,True,True,duration_mismatch_start_end_gt_1s,Điều quan trọng là phải nhận thức được những rủi ro này và thực hiện các biện pháp phòng ngừa cần thiết khi sử dụng các sản phẩm có chứa aceton.,aceton
train,136,Med_CS-105-12,10.0,1781490600000.0,1781491140000.0,143,33,50,0,1,1,1,Medical Sciences,True,True,True,True,duration_mismatch_start_end_gt_1s,"Phần năm, ai có nguy cơ? Một số yếu tố có thể ảnh hưởng đến mức độ nghiêm trọng của các rủi ro sức khỏe liên quan đến việc tiếp xúc với aceton.",aceton
train,137,Med_CS-105-13,8.0,1781491200000.0,1781491620000.0,137,30,44,0,1,1,1,Medical Sciences,True,True,True,True,duration_mismatch_start_end_gt_1s,Nồng độ aceton trong không khí là rất quan trọng. Nồng độ càng cao thì rủi ro càng lớn. Thời gian tiếp xúc là một yếu tố quan trọng khác.,aceton
train,138,Med_CS-105-14,6.0,1781491680000.0,1781491980000.0,80,18,27,0,1,1,1,Medical Sciences,True,True,True,True,duration_mismatch_start_end_gt_1s,Các khu vực thông gió tốt sẽ giảm thiểu nguy cơ hít phải hơi aceton nồng độ cao.,aceton
train,139,Med_CS-105-15,6.0,1781491980000.0,1781492280000.0,74,17,25,0,1,1,1,Medical Sciences,True,True,True,True,duration_mismatch_start_end_gt_1s,Những người có bệnh hô hấp từ trước có thể dễ bị ảnh hưởng bởi aceton hơn.,aceton
train,140,Med_CS-105-16,6.0,1781492460000.0,1781492760000.0,71,16,28,0,1,1,1,Medical Sciences,True,True,True,True,duration_mismatch_start_end_gt_1s,"Phần sáu, an toàn là trên hết, bảo vệ bản thân khới tác hại của aceton.",aceton
train,141,Med_CS-105-17,4.0,1781492820000.0,1781493000000.0,65,15,21,0,1,1,1,Medical Sciences,True,True,True,True,duration_mismatch_start_end_gt_1s,Đảm bảo thông gió đầy đủ khi sử dụng các sản phẩm có chứa aceton.,aceton
train,142,Med_CS-105-18,9.0,1781493060000.0,1781493540000.0,122,27,39,0,1,1,1,Medical Sciences,True,True,True,True,duration_mismatch_start_end_gt_1s,"Mang thiết bị bảo hộ cá nhân phù hợp, như găng tay và khẩu trang, đặc biệt là khi làm việc với aceton trong thời gian dài.",aceton
train,143,Med_CS-105-19,7.0,1781493660000.0,1781494020000.0,97,22,34,0,1,1,1,Medical Sciences,True,True,True,True,duration_mismatch_start_end_gt_1s,Bảo quản các sản phẩm có chứa aceton đúng cách trong các hộp kín để ngăn ngừa bay hơi và đổ tràn.,aceton
train,144,Med_CS-105-2,7.0,1781482140000.0,1781482500000.0,108,24,40,0,1,1,1,Medical Sciences,True,True,True,True,duration_mismatch_start_end_gt_1s,Bạn có thể nhận thấy một mùi ngọt đặc trưng. Điều mà bạn không thể thấy là hơi acetone bốc lên từ chất lỏng.,aceton
